Plot_Min_Witdh,Plot_Count,Build_Min_Depth,Build_Max_Depth,Build_Min_Heigth,Build_Max_Heigth,Building_Volume,Building_Area,Green_Area,Average_FAR,Average_Build_Heigth,Gross_area,Radiation_Min,Radiation_Total,Green_Comfort,Energy_Balance
23.3130471704,12,19.0148009385,86.9377978514,33.8047313263,72.263803409,890219.99,18132.9822785771,3177.9512380052,45.0476464003,50.6186650393,890219.99,7,8566.25,0.1808,-4219921.99
23.2851550878,12,19.0680257204,87.5731281664,34.1327668993,73.2270031596,877067.15,17935.2510016572,3375.682514925,43.5242449744,51.2243882371,877067.15,6.75,8472.75,0.2010,-4121995.88
23.2672621242,12,19.1167327543,88.1775141389,34.4439256899,74.1197554054,950318.78,18944.6472957558,2366.2862208265,47.1431552312,51.7898140517,950318.78,6.75,8912,0.2242,-4718684.84
23.271712178,12,19.1576577502,88.6728968564,34.7005257484,74.8838798259,960262.55,19124.9688084961,2185.9647080861,48.8671547507,52.2682988442,960262.55,2.5,8875.25,0.0761,-4778206.17
23.3149447662,12,19.1868533918,89.0239261298,34.8828485326,75.4404682326,977914.65,19523.2258740238,1787.7076425585,48.2040894683,52.6142469326,977914.65,6.5,9165.75,0.2639,-4841029.71
23.4142405673,12,19.2012781599,89.205509474,34.976743055,75.7305978465,922904.79,17927.9791320298,3382.9543845525,45.5716818491,52.7939335358,922904.79,6.5,8560.25,0.2914,-4826505.62
23.5814624156,12,19.2007872742,89.1876439993,34.9689997288,75.7608127125,971353.65,18921.4271225457,2389.5063940365,48.8810571517,52.8027851635,971353.65,6.5,8911.5,0.1571,-5053552.18
23.8190938791,12,19.1895188801,89.0516693753,34.898491423,75.5986703995,968481.15,19056.952607997,2253.9809085852,48.509095651,52.6922153575,968481.15,6.25,8942,0.1428,-4938925.77
24.1201442458,12,19.1741880205,88.8490982506,34.7936941366,75.3733706296,915453.70,18253.1725380326,3057.7609785496,43.9734172576,52.5347355528,915453.70,3.5,8690.5,0.2048,-4544705.36
24.4747055605,12,19.1621409614,88.7121258675,34.7182174401,75.2047923697,899425.75,17802.8535960585,3508.0799205237,45.3503816739,52.4185557548,899425.75,6.75,8224.25,0.2150,-4531820.70
24.8718490469,12,19.1592287971,88.6735741291,34.6912971218,75.2064695864,1026433.98,20165.9133686995,1145.0201478828,50.9941654001,52.4041380017,1026433.98,6.5,9511.5,0.0760,-5249910.51
25.304228484,12,19.1696785729,88.838904965,34.7617003017,75.4371447201,806088.93,15541.1256426815,5769.8078739007,43.1274669536,52.544610527,806088.93,6.5,6939.75,0.2070,-4276810.47
25.7605160612,12,19.1952206791,89.1799739901,34.9185175254,75.9377373274,870216.03,16773.1068398972,4537.8266766851,44.0731691941,52.8517230178,870216.03,6.5,7951,0.2192,-4618881.41
26.2257986384,12,19.2347208984,89.7332887659,35.176637688,76.671767201,981801.27,18913.8484658506,2397.0850507317,48.7222429151,53.3179062954,981801.27,6.5,8789,0.1553,-5216600.96
26.6641686401,12,19.2813054772,90.3741866165,35.4781783398,77.5257204325,1026963.03,19733.1952614402,1577.738255142,50.7351628111,53.8609563751,1026963.03,6,9191.5,0.2376,-5483411.58
27.0109251976,12,19.3193217407,90.8754459409,35.7164727371,78.2320569805,1054695.47,20263.407380352,1047.5261362302,50.8589315379,54.3038742662,1054695.47,5,9467.25,0.2375,-5632359.61
27.1871236246,12,19.3260236692,90.9619221581,35.7609379708,78.392908795,1048758.23,19988.9863620499,1321.9471545324,51.2543307308,54.3992225854,1048758.23,5.75,9318.75,0.2244,-5684349.47
27.1541656986,12,19.2859533367,90.3824935326,35.4958214301,77.7605946038,934705.40,18091.860017696,3219.0734988862,47.0913784639,53.9735707894,934705.40,6.25,8520.75,0.1781,-4922089.77
26.9649427777,12,19.2055861886,89.2534274226,34.9753923928,76.4478653947,1009215.37,19618.6022325024,1692.3312840798,50.6090300736,53.106755793,1009215.37,6.5,9009.25,0.1380,-5270476.60
26.7015640751,12,19.1026198695,87.7917021002,34.302890966,74.7712606159,875486.87,17168.7456378082,4142.1878787741,44.9686462936,51.9952701087,875486.87,6.5,8030.5,0.2139,-4494872.26
26.4221363223,12,18.9913568017,86.1944424483,33.5708864128,72.9797149138,971338.79,19901.661922868,1409.2715937143,48.1503147805,50.8000444304,971338.79,6.25,9262.75,0.1436,-4543868.46
26.1498825069,12,18.8795972897,84.4873818592,32.7946362274,71.231525698,871449.65,17914.0213150932,3396.912201489,44.3858965833,49.5988719173,871449.65,6.75,8125.25,0.2013,-4045791.35
25.9026723555,12,18.7705352973,82.8856420543,32.0684153366,69.5417504422,934490.05,19812.8453797012,1498.088136881,46.3641158942,48.4513943933,934490.05,6.75,9164.75,0.1045,-4026870.96
25.6784969142,12,18.665502585,81.3411630085,31.3720967986,67.9495568589,888182.55,19540.712496032,1770.2210205502,44.0137919855,47.3634079649,888182.55,5.75,9273.75,0.2397,-3459554.64
25.4765386929,12,18.5644971598,79.8641138833,30.7099086813,66.459310564,912032.28,20489.4730061234,821.4605104589,44.4375107142,46.3392008348,912032.28,2.75,9755.75,0.1176,-3331857.19
25.2935942431,12,18.468860086,78.455070407,30.08194571,65.0674476846,795366.71,17491.2935387341,3819.6399778482,38.6651464384,45.3384568513,795366.71,3.5,8307.75,0.1991,-3102133.43
25.122843237,12,18.377867858,76.9670787607,29.4248537647,63.839114456,884234.90,19525.3993519262,1785.5341646561,41.3597980746,44.4322574612,884234.90,3.75,9231.75,0.1762,-3406292.98
24.9715912039,12,18.28969777,75.6875633894,28.8603128793,62.6334045823,780448.13,17648.886925648,3662.0465909343,37.2873284812,43.5881149905,780448.13,6.5,8570.75,0.1968,-2790937.02
24.8343186035,12,18.2076122733,74.4729341037,28.3287093275,61.5104857046,762855.49,17642.2159956656,3668.7175209167,36.3360570728,42.7986500862,762855.49,5,8520.25,0.2026,-2526645.23
24.7086601765,12,18.1263839849,73.321753231,27.8247619556,60.4613578317,917920.98,21044.5285450468,266.4049715355,41.3018885143,42.0569598804,917920.98,1.75,10104,0.5361,-3134386.40
24.5934889083,12,18.0503988141,72.2273738547,27.350056344,59.4836327138,736075.76,17272.874369853,4038.0591467292,34.7661528995,41.3628970416,736075.76,5.5,8428.75,0.2413,-2308071.93
24.4868440834,12,17.9771294111,71.1880099964,26.9000138267,58.5682770086,718455.38,17345.8588319097,3965.0746846725,34.6808673497,40.7099403046,718455.38,3.5,8377.25,0.1867,-2000956.78
24.3877332467,12,17.905374033,70.2081984674,26.4800736277,57.7179889789,786894.03,18797.9593720698,2512.9741445124,36.6494125794,40.1023336123,786894.03,0,9012.25,0.1264,-2294707.86
24.2915252964,12,17.8360058449,69.2723747108,26.0823053783,56.9178234239,763778.86,18867.1639992148,2443.7695173674,35.5424925664,39.5290875612,763778.86,6.5,9072,0.1948,-1905402.18
24.2032613302,12,17.7733850319,68.3906849527,25.7037385956,56.1727836021,737246.51,18467.6302414587,2843.3032751235,33.9628968097,38.9907088653,737246.51,3.25,8743.5,0.2148,-1705540.48
24.1254892855,12,17.7164805839,67.5583292436,25.3476531388,55.4803591795,786745.91,19658.3995096465,1652.5340069358,35.4595987726,38.4879523908,786745.91,1.5,9662,0.2386,-1845595.69
24.0484945127,12,17.6504277682,66.7763977548,25.0120821382,54.8394058907,784744.42,19701.7443607148,1609.1891558674,36.2580611627,38.0192099901,784744.42,0.25,9576,0.0682,-1792525.72
23.9729985124,12,17.5998896901,66.0252275523,24.6959512951,54.2351367114,737326.17,19187.5477420391,2123.3857745432,33.662568124,37.5774275059,737326.17,2,9158,0.2236,-1333865.25
23.8990309335,12,17.5487560789,65.3246950884,24.4082667122,53.6768554137,765416.14,19869.357670725,1441.5758458573,34.6088709106,37.171740849,765416.14,2.75,9555.25,0.1947,-1410344.98
23.3581377048,12,18.8465857265,85.9429746657,32.9618272008,68.8115358606,866163.00,18513.6298206773,2797.3036959049,42.5938590226,48.6349725055,866163.00,3.75,8873.75,0.1179,-3655394.30
23.3479941317,12,18.8751896077,85.9780225659,33.0448511235,69.2805729258,883978.32,18701.560508378,2609.3730082042,44.6688991576,48.8867576343,883978.32,6.75,8844.25,0.1536,-3830311.03
23.3285773352,12,18.899996651,86.0519904838,33.1476860955,69.7711999802,955999.05,19858.5555028668,1452.3780137155,47.5730943187,49.1591315477,955999.05,6.75,9424.75,0.0687,-4332124.83
23.3141148852,12,18.9023911582,85.8133074961,33.1417178544,70.0678421038,781900.21,16300.5433583927,5010.3901581896,39.0185898975,49.2854616263,781900.21,6.75,7768.5,0.2907,-3512868.32
23.2738995412,12,18.9242526181,85.8800590836,33.2489082222,70.6241918873,893800.39,18404.3906492589,2906.5428673234,45.6780549439,49.589020139,893800.39,6.75,8753.75,0.1505,-4134303.89
23.2266535219,12,18.9875132426,86.6164226759,33.6281968993,71.7265114993,829000.16,16763.7487511574,4547.1847654249,42.5009436726,50.2844109359,829000.16,6.75,7923.75,0.1942,-3993372.65
23.170576885,12,19.0515809466,87.4013187329,34.0312026861,72.8648019071,944775.15,19114.4060965442,2196.527420038,46.8226366806,51.0088760354,944775.15,6.75,8930.75,0.2021,-4546531.88
23.1093613776,12,19.1153258324,88.170919623,34.4291338387,74.0247500628,909911.07,18240.5128217645,3070.4206948178,45.4454553528,51.7399536392,909911.07,6.75,8476.75,0.1929,-4465588.15
23.0507809813,12,19.1763106697,88.9279735596,34.819630141,75.1425099569,978159.29,19586.5126214416,1724.4208951407,47.4143673863,52.4484025379,978159.29,3.5,9278.5,0.2339,-4812811.86
23.0097809709,12,19.2295449898,89.5758811398,35.1552879918,76.1289161946,968816.29,18780.1135965726,2530.8199200097,49.4291010752,53.0685612788,968816.29,6.5,8715,0.1234,-5087029.11
23.0102079562,12,19.267604614,90.0365621113,35.3945722541,76.8433808567,1042256.18,20302.2142685511,1008.7192480311,50.515915048,53.5155898082,1042256.18,5.25,9519,0.2254,-5422522.12
23.0806175702,12,19.2831373813,90.2285991143,35.4948674582,77.1517600321,980597.35,18511.6388988933,2799.294617689,49.5011448177,53.7068573086,980597.35,6.5,8581.75,0.1177,-5406746.39
23.2405106238,12,19.2739518192,90.1024743986,35.4326697685,77.0235911317,1033346.63,19750.611538492,1560.3219780903,51.079116513,53.6158176447,1033346.63,6.5,9255.5,0.1079,-5570772.98
23.4883841344,12,19.2463170947,89.7583428042,35.2573570797,76.5679305998,960687.11,18227.8411942726,3083.0923223096,48.3215021127,53.317939595,960687.11,6.5,8524.5,0.2376,-5249397.12
23.8055829168,12,19.2110893975,89.3009886601,35.0247770092,75.9884417809,940175.49,18151.258554147,3159.6749624352,48.4333566327,52.9336943807,940175.49,6.5,8523,0.1382,-4975447.57
24.1705040973,12,19.1786227396,88.8982669919,34.8172024257,75.4594588189,973295.96,19306.1682138008,2004.7653027814,48.1151874018,52.585603168,973295.96,2.5,9038.5,0.1395,-4883172.40
24.5645979865,12,19.1556124951,88.589729816,34.6579457903,75.1107206071,917630.63,18071.8977977543,3239.035718828,45.7670297197,52.3435070231,917630.63,6.75,8757,0.2368,-4670808.18
24.9755394246,12,19.1456063581,88.4816877127,34.5959036066,74.9866304408,938294.67,18551.9124073512,2759.021109231,46.5709450466,52.2543380625,938294.67,6.5,8836,0.2287,-4738678.61
25.3882854374,12,19.1488229745,88.5120390899,34.6045711173,75.105529571,919669.46,18109.8698351234,3201.0636814588,47.6226055775,52.3111977694,919669.46,6.5,8483.75,0.1228,-4683253.48
25.7870561593,12,19.1626702846,88.7198947192,34.6989772068,75.4000759339,831603.58,16119.0777124101,5191.8558041721,43.5603406305,52.4931032474,831603.58,6.5,7540.5,0.1944,-4367350.11
26.1404849905,12,19.1802821077,88.9341805938,34.8010637093,75.7696971614,1014595.40,19791.6549662397,1519.2785503426,50.7423045173,52.7121533397,1014595.40,6.5,9287,0.0758,-5263386.07
26.4129207065,12,19.1909466008,89.0857180067,34.8747002277,76.0088088216,996013.39,19296.7372912502,2014.196225332,49.8612455832,52.8581339869,996013.39,6.5,8935.25,0.1337,-5235371.39
26.5643775264,12,19.1818805925,88.9558322233,34.8185978559,75.910851637,933760.43,18308.7069864822,3002.2265301,45.7003366392,52.7837330965,933760.43,2.25,8524.75,0.1518,-4795906.30
26.5785117505,12,19.1447896921,88.3797546771,34.5575397467,75.3515699997,991745.71,19611.8583365219,1699.0751800604,49.3120239449,52.3922945501,991745.71,6.25,9269,0.1406,-5006222.64
26.4825725024,12,19.0808939089,87.4597797884,34.1367478622,74.3363899833,908206.46,17930.2827448156,3380.6507717667,45.0390674105,51.7116419329,908206.46,7,8447.75,0.1822,-4600401.43
26.3160677886,12,18.9976903481,86.2535251163,33.5854418206,73.0118988648,904464.92,18519.6456846295,2791.2878319527,45.786088311,50.8223068664,904464.92,6.5,8735,0.1205,-4238265.68
26.1124708583,12,18.903846119,84.7849431476,32.9186965138,71.555510526,861910.99,17270.0145356005,4040.9189809817,44.8279578666,49.8103372764,861910.99,6.75,8174,0.1384,-4234294.46
25.9054762031,12,18.8055591938,83.3268541606,32.2575943808,70.0288562978,931107.96,19586.1321941167,1724.8013224656,46.7050242111,48.770824153,931107.96,6.75,9154.25,0.0737,-4092379.07
25.7038444395,12,18.7067672694,81.8555860997,31.5937111784,68.5190730019,805403.05,16996.0986364118,4314.8348801705,40.5218038644,47.7371216251,805403.05,6.75,8067,0.1650,-3511842.47
25.5139934156,12,18.6091247668,80.4055403218,30.9431582044,67.0610473348,830915.53,18153.2066957178,3157.7268208644,41.8612478129,46.7335494126,830915.53,7,8729.25,0.1876,-3302147.65
25.3318508928,12,18.5155373614,78.8440752719,30.249095621,65.7339097098,890725.63,20243.6412682471,1067.2922483352,43.691355379,45.7627125544,890725.63,7,9643.5,0.2924,-3133406.37
25.1691427467,12,18.4239750001,77.4785134075,29.6429843415,64.4270110318,777239.61,16865.7692204966,4445.1642960856,36.9563694123,44.8116359483,777239.61,3.75,8239.5,0.2243,-3147945.24
25.0203901627,12,18.3355065461,76.1680154544,29.0643214617,63.1950141676,853455.51,18986.8329420616,2324.1005745206,39.3888316161,43.94806656,853455.51,0,9242.5,0.1698,-3215775.80
24.8822509374,12,18.2515953572,74.9141084906,28.5144534235,62.0378685152,864958.26,19763.7098429101,1547.2236736721,39.9738554408,43.1333763194,864958.26,3.75,9479.75,0.1576,-2988992.82
24.7554600329,12,18.1703594481,73.7183120089,27.9927032086,60.9513835778,878330.23,19847.6759313263,1463.257585256,39.4251747605,42.3653560469,878330.23,0,9560.25,0.1411,-3148954.80
24.6366891221,12,18.0915442162,72.5791921821,27.4979878966,59.9355750498,793926.09,17845.0583469028,3465.8751696795,36.9205218265,41.6434019073,793926.09,0.25,8622.5,0.1235,-2895791.75
24.5301485486,12,18.0170602004,71.4970180136,27.0302358547,58.9805960434,714942.16,17345.8091352648,3965.1243813174,33.9289404789,40.9631794649,714942.16,5,8109.75,0.2735,-1945902.54
24.4297445257,12,17.9454273757,70.4649298065,26.5835980844,58.08813756,806149.37,18986.3617461108,2324.5717704714,36.6488367826,40.322127772,806149.37,6.5,9343,0.1588,-2490800.07
24.3334687832,12,17.8761149455,69.4913020477,26.1672945859,57.2549167765,706459.58,18164.3866038786,3146.5469127036,34.2696625376,39.7240145854,706459.58,4.75,8763.75,0.1511,-1393031.98
24.2489574267,12,17.8088901584,68.5626649731,25.7730292373,56.4800904603,771920.27,19506.2390220069,1804.6944945753,36.1172171114,39.1637938462,771920.27,0.25,9473.5,0.1267,-1698035.69
24.1652520523,12,17.7465648356,67.6913664716,25.3957377848,55.7505528408,600675.13,15653.7009623078,5657.2325542744,29.6807648246,38.6328945485,600675.13,6.75,7650.75,0.2675,-1075831.42
24.0878150195,12,17.6867502329,66.8633067706,25.0477921139,55.0765886628,709448.50,18323.3227198751,2987.6107967072,33.9371280715,38.1427784154,709448.50,4.5,8927.25,0.1504,-1355009.50
24.0154572868,12,17.628951054,66.0769230238,24.7196486755,54.4463433498,617320.59,16605.2354011749,4705.6981154074,30.3433615349,37.6828941028,617320.59,7,8155.5,0.2750,-836535.97
23.9407972711,12,17.5779000243,65.3455186898,24.4030274127,53.867226469,777890.22,20422.7193384621,888.2141781201,35.7995812091,37.2518035,777890.22,3.25,9805.25,0.0953,-1314732.29
23.8806336313,12,17.5268549181,64.6465156679,24.1138807568,53.3214205034,646638.77,17141.0709493127,4169.8625672696,29.9322619934,36.850732607,646638.77,7,8308.25,0.2059,-1007048.82
23.3267020009,12,18.83401933,85.7101813044,32.8673444259,68.5742230345,919103.97,19527.5757730012,1783.357743581,45.3374846305,48.478045816,919103.97,7,9032,0.1757,-3939134.72
23.3092625191,12,18.862944502,85.7628538899,32.9619836305,69.0799644185,924533.93,19583.1179815849,1727.8155349974,45.9481263351,48.7524149106,924533.93,4.75,9265.75,0.1447,-3992961.64
23.2622489044,12,18.8695348899,85.4870238813,32.919381037,69.3652764441,929911.47,19999.2330033651,1311.7005132172,45.3391458126,48.8531734116,929911.47,2.75,9331.5,0.1345,-3859867.61
23.221459451,12,18.8949139361,85.6170668393,33.0554195338,69.9448416218,834322.99,17432.2092503836,3878.7242661986,42.4634326644,49.1831174763,834322.99,6.75,8252.75,0.1899,-3727932.72
23.1846960112,12,18.9414950983,86.0932591915,33.3450948313,70.861302247,919485.92,19148.9945650866,2161.9389514956,44.9695477877,49.7468172466,919485.92,6.75,9099.25,2.2246,-4141511.22
23.1171678675,12,19.0118961789,86.9209374788,33.7722764349,72.0983436161,849289.08,17078.3620550742,4232.571461508,42.8606880956,50.5280616935,849289.08,6.75,8077.5,0.2128,-4140867.11
23.0340206299,12,19.0855554946,87.8317611611,34.2409119443,73.418955803,904375.53,18038.0386773088,3272.8948392735,46.3761934067,51.3691731522,904375.53,6.75,8391.75,0.1739,-4486400.75
22.9356577276,12,19.1625271782,88.7677357181,34.7253969201,74.8235857359,1002901.44,19728.8613272642,1582.072189318,49.7870498254,52.2559365886,1002901.44,6.75,9265.5,0.1064,-5116928.29
22.8273914721,12,19.2406663714,89.7240174611,35.2204849184,76.2585295776,1010663.20,19692.0940948195,1618.8394217627,50.1218335525,53.1619204561,1010663.20,2.25,9179.25,0.1308,-5255328.42
22.7244082169,12,19.3139474275,90.6310575731,35.6892264778,77.6046197371,980960.68,18579.0472768243,2731.8862397579,49.0565831405,54.0142303235,980960.68,6.5,8733,0.1540,-5377921.89
22.6609833584,12,19.3696062371,91.3080741094,36.0404124607,78.6349028796,1036725.95,19395.2034657963,1915.730050786,51.3168411712,54.6623110053,1036725.95,6.25,9101.5,0.1347,-5807036.52
22.6898122873,12,19.3907224547,91.5652991145,36.1750656447,79.0412322086,991411.99,18782.1198241275,2528.8136924548,49.0535407027,54.9157383678,991411.99,3,8799.5,0.1181,-5431769.08
22.8492997926,12,19.3693206642,91.2907918249,36.0371544912,78.688595846,991733.06,18367.5975944848,2943.3359220975,50.3817451418,54.6839514331,991733.06,6.25,8652.75,0.1871,-5651247.41
23.1264736923,12,19.3172706821,90.6272288453,35.7004907896,77.7960286136,1084153.81,20847.1098364584,463.8236801239,53.0403014951,54.1042520936,1084153.81,4.75,9588.5,0.4211,-5781118.26
23.4770262927,12,19.2550892988,89.843528939,35.3017433509,76.7297098581,1014113.14,19914.3248350397,1396.6086815425,48.5405236711,53.4136489428,1014113.14,6.25,9339.5,0.2316,-5192144.01
23.8620160584,12,19.1976376151,89.0847982467,34.9182773316,75.7659990455,952968.16,18407.6474189339,2903.2860976484,48.7821201639,52.7765055215,952968.16,6.5,8592.25,0.1367,-5038375.58
24.2584825573,12,19.1524430327,88.5083711666,34.6251388902,75.0207396767,936169.93,18532.9124674068,2778.0210491754,46.4772292403,52.2857041909,936169.93,6.5,8708.5,0.2497,-4716398.18
24.6507503771,12,19.1214379993,88.0670692802,34.4038379639,74.545003219,896389.81,17463.6787404866,3847.2547760956,46.2453971057,51.9531665152,896389.81,6.75,8107,0.1677,-4661748.94
25.0290280089,12,19.1037206435,87.8472929355,34.2908053006,74.2941836931,841544.00,16428.0291621225,4882.9043544598,42.7081917657,51.7798947706,841544.00,6.75,7613.25,0.2479,-4358659.68
